link,current_slice_id,future_slice_id,label
501212,10,36,1
262568,9,27,1
251777,1,19,1
262546,10,16,1
53842,143,170,1
677157,1,16,1
263657,2,31,1
140080,8,26,1
504195,9,24,1
314368,6,21,1
271094,1,21,1
597125,9,25,1
152860,8,32,1
626211,9,33,1
136453,9,15,1
305323,6,27,1
602339,0,12,1
578551,3,18,1
152860,8,33,1
596170,8,18,1
608188,8,24,1
504195,9,25,1
136453,9,16,1
254249,2,17,1
597125,9,26,1
262568,9,28,1
307967,6,26,1
271094,1,22,1
271204,10,20,1
501212,10,37,1
598901,237,250,2
626211,9,34,1
142125,183,196,1
98997,3,15,1
140080,8,27,1
262546,10,17,1
33569,407,420,1
602339,0,13,1
305323,6,28,1
314368,6,22,1
39259,155,184,1
156820,206,227,1
578551,3,22,1
307967,6,30,1
257427,2,12,2
375870,4,19,1
177812,8,26,1
241577,176,188,1
262546,10,21,1
542089,10,11,1
262568,9,32,1
597125,9,30,1
136453,9,20,1
333829,6,31,1
262664,8,13,1
226579,133,158,1
254249,2,21,1
596170,8,22,1
296902,0,29,1
251777,1,24,1
260212,7,16,1
382914,5,34,1
231790,32,44,1
508822,8,24,1
260598,8,16,1
142818,70,85,1
503281,1,12,1
57797,221,244,1
513062,9,20,1
193418,8,25,1
100332,164,181,1
335584,3,14,1
375414,0,20,1
112342,4,29,1
354318,411,423,1
597144,9,12,1
326186,658,675,1
604701,130,142,1
243338,7,19,1
684909,4,31,1
99091,3,28,1
314448,8,29,1
17723,5,25,1
170816,9,32,1
509585,9,23,1
381231,10,38,1
336610,1,17,1
380903,2,24,1
508858,2,16,1
260250,9,17,1
262633,125,136,1
323218,6,11,1
260196,9,31,1
359103,2,17,1
256953,172,197,1
232871,8,23,1
661658,67,81,1
626940,2,16,1
204794,7,23,1
272349,6,18,1
319496,7,18,1
593696,224,248,1
206002,6,27,1
336003,7,19,1
266471,0,14,1
279698,4,16,1
335184,4,27,1
51091,2,13,1
246092,10,31,1
642513,1,18,1
153215,10,37,1
69206,2,25,1
38720,163,182,1
613820,376,403,1
99664,4,15,1
282835,234,247,2
323237,0,25,1
684690,8,13,1
69838,10,35,1
233043,200,213,1
243217,2,11,1
381961,9,34,1
607370,10,26,1
464145,131,144,1
262643,169,190,1
590489,171,192,1
650824,0,26,1
357390,0,19,1
99664,4,18,1
684690,8,16,1
51091,2,16,1
69206,2,28,1
380836,9,23,1
323237,0,28,1
650824,0,29,1
143021,5,19,1
335848,8,20,1
38720,163,185,1
148611,10,25,1
464145,131,147,1
607370,10,29,1
279698,4,19,1
269041,9,12,1
273411,2,26,1
332672,1,15,1
506035,6,14,1
319496,7,33,1
376424,4,29,1
251081,380,403,1
272349,6,33,1
336003,7,34,1
662701,0,18,1
160871,6,17,1
174082,647,660,1
366390,7,36,1
226929,4,21,1
626940,2,31,1
58922,10,16,1
503702,18,31,1
256008,5,21,1
62376,4,14,1
63268,5,17,1
642513,1,27,1
142383,4,14,1
225217,10,24,1
684690,8,22,1
682816,162,175,1
99664,4,24,1
641854,0,19,1
221742,9,34,1
382996,1,29,1
650836,162,179,1
357390,0,28,1
607370,10,35,1
233043,200,222,1
143021,5,25,1
279698,4,25,1
206121,3,26,1
639278,10,20,1
599723,160,184,1
224997,1,23,1
174082,647,669,1
323306,8,31,1
594081,224,244,1
149109,8,21,1
661360,3,32,1
603413,151,175,1
72594,2,27,1
412495,6,12,1
650946,9,25,1
684875,10,11,1
342243,5,13,1
477575,127,153,1
323306,8,34,1
241079,1,20,1
684875,10,14,1
255332,375,398,1
501582,51,64,1
144576,2,21,1
530585,8,19,1
323933,5,22,1
260896,8,17,1
412495,6,15,1
171597,10,35,1
365256,5,12,1
650946,9,28,1
342243,5,16,1
277204,199,225,1
594081,224,247,1
206121,3,29,1
447940,2,17,1
639278,10,23,1
107286,6,26,1
516798,4,27,1
657286,14,32,1
246676,10,14,1
55929,197,226,1
295709,1,13,1
172529,9,25,1
254867,2,12,1
271086,3,19,1
63268,5,32,1
280016,6,20,1
532079,2,26,1
67427,5,24,1
257792,4,27,1
141904,2,21,1
570974,7,25,1
179685,9,31,1
215610,6,29,1
162570,10,34,1
263719,3,27,1
323847,2,23,1
107065,7,36,1
214808,703,716,1
70507,6,21,1
215610,6,30,1
383045,9,11,1
179667,4,27,1
513970,9,38,1
509261,0,27,1
544445,160,188,1
277750,8,13,1
153901,4,31,1
679305,7,26,1
507518,0,24,1
157511,10,33,1
611445,3,15,1
332672,1,21,1
249950,2,18,1
9139,152,179,1
160871,6,23,1
267905,3,28,1
239038,0,12,1
206068,6,27,1
9516,5,18,1
371075,10,16,1
506035,6,20,1
613575,205,226,1
107126,654,668,1
662701,0,24,1
37619,3,17,1
316014,7,28,1
676908,341,360,2
336210,5,16,1
71612,10,15,1
136382,2,16,1
504488,0,12,1
318905,2,11,1
254443,6,24,1
221585,9,23,1
260695,0,27,1
335191,2,14,1
401769,9,26,1
509844,8,22,1
288281,484,496,1
223707,185,197,1
251053,275,293,1
67487,9,13,1
17344,8,14,1
161333,536,558,2
315782,9,22,1
333827,0,22,1
37401,3,29,1
252980,458,475,1
342715,5,30,1
316736,7,28,1
242460,7,23,1
276082,5,30,1
503253,3,13,1
684875,10,34,1
684806,0,13,1
213732,2,26,1
260896,8,37,1
412495,6,35,1
365256,5,32,1
17733,1,12,1
53930,3,16,1
149964,7,14,1
257793,1,11,1
600013,160,186,1
611859,665,684,1
382670,2,23,1
36732,171,199,1
34558,9,25,1
648091,6,14,1
57395,4,33,1
383057,8,14,1
272348,8,24,1
418777,5,25,1
34893,10,36,1
153085,8,15,1
223472,4,25,1
510540,7,15,1
271379,7,27,1
597157,8,11,1
616334,7,20,1
73672,3,20,1
69097,10,24,1
601533,114,130,1
182491,339,350,1
183768,2,29,1
613789,4,17,1
478271,9,14,1
674777,266,280,1
505263,5,20,1
137317,4,21,1
646462,8,30,1
268569,8,12,1
229237,10,26,1
641744,7,14,1
193276,6,24,1
578246,10,16,1
165261,1,24,1
239987,0,15,1
335564,10,30,1
272884,7,31,1
262780,5,25,1
267585,5,11,1
307355,209,234,1
627435,93,110,1
440141,10,18,1
253995,10,25,1
58250,174,196,1
374898,1,21,1
397988,216,231,1
378770,3,16,1
33446,4,24,1
232303,592,619,1
181976,10,11,1
323208,6,18,1
162569,0,21,1
224400,10,20,1
383057,8,25,1
260177,5,16,1
648091,6,25,1
183463,3,18,1
334188,227,255,1
255332,278,289,2
260209,8,18,1
510540,7,26,1
318971,7,18,1
62374,6,16,1
272348,8,35,1
153085,8,26,1
34558,9,36,1
228637,42,57,1
277354,9,32,1
443382,10,15,1
53893,9,37,1
264326,13,37,1
240748,6,23,1
378990,136,162,1
506662,2,20,1
172860,236,256,1
175900,10,37,1
332726,3,19,1
570630,9,14,1
357151,415,426,3
156828,602,616,1
339405,3,27,1
136321,1,15,1
110095,4,19,1
106952,0,21,1
596108,10,27,1
333140,667,688,1
283057,3,14,1
182063,5,14,1
34558,9,37,1
62374,6,17,1
334188,227,256,1
648091,6,26,1
383057,8,26,1
277354,9,33,1
153085,8,27,1
318971,7,19,1
443382,10,16,1
376373,2,11,1
183463,3,19,1
272348,8,36,1
510540,7,27,1
597157,8,23,1
260209,8,19,1
440265,2,11,1
53825,9,23,1
419519,10,34,1
605996,7,35,1
494354,6,11,1
192529,6,20,2
33410,5,32,1
336642,3,25,1
311455,5,24,1
503608,204,228,1
179820,10,33,1
382757,7,25,1
314590,8,20,1
529871,135,150,1
376075,5,25,2
257102,8,18,2
6271,10,12,1
214848,2,19,1
658601,9,35,1
153252,9,31,1
315099,8,31,1
504855,8,36,1
226924,10,27,1
65519,2,14,1
508107,5,19,1
382688,9,30,1
335590,1,18,1
237238,340,354,1
597005,8,34,1
99668,3,21,1
377488,212,228,1
268707,125,142,1
221276,8,17,1
232788,122,144,1
74021,2,15,1
570630,97,116,1
654948,8,23,1
268972,9,13,1
455036,161,176,1
312401,9,22,1
251081,283,300,2
282923,147,174,1
110095,4,20,1
650011,199,217,1
380955,8,16,1
13386,10,19,1
241578,575,594,1
585134,3,18,1
107008,23,28,1
332726,3,20,1
597674,1,24,1
226934,4,17,1
39276,7,11,1
269800,9,36,1
581896,577,593,1
323443,9,36,1
504954,9,27,2
382974,2,21,1
442885,1,14,1
443382,10,29,1
352076,140,165,1
193416,9,17,1
164124,0,23,1
403689,8,14,1
263021,2,23,1
14173,7,19,1
376319,74,95,1
34785,8,12,1
17725,7,15,1
37000,2,22,1
136437,7,14,1
255953,1,15,1
73124,10,25,1
249722,8,15,1
318744,4,28,1
37343,1,13,1
193066,10,13,1
22062,4,23,1
371064,4,33,1
377258,8,27,1
310356,4,21,1
223318,5,21,1
324734,10,14,1
106652,6,27,1
254643,1,11,1
183463,3,30,1
313330,584,598,2
212029,7,25,1
318971,7,30,1
4649,5,12,1
260209,8,30,1
141157,10,20,1
191767,476,491,1
613100,5,33,1
449029,13,24,1
597017,5,20,1
53541,3,21,1
216085,10,39,1
136452,10,17,1
137286,1,22,1
172172,174,194,1
239298,0,14,1
512957,3,15,1
623291,1,16,1
570023,5,19,1
309427,9,33,1
268711,7,27,1
37421,6,12,1
619810,124,146,1
676870,3,16,1
639849,0,17,1
277709,9,20,1
508124,0,21,1
335566,10,35,1
312675,351,372,1
143306,8,31,1
446736,3,30,1
500994,10,34,1
380902,3,32,1
335060,3,23,1
516838,10,13,1
32309,8,33,1
272120,7,16,1
294226,14,37,1
288279,1,29,1
241722,4,18,1
317521,571,593,1
608563,9,13,1
582425,8,20,1
377355,6,31,1
506412,401,425,1
316858,3,24,1
228170,2,14,1
302010,294,318,3
440146,8,11,1
684029,9,11,1
336112,9,36,1
448389,8,31,1
337844,5,11,1
141448,3,30,1
596942,351,380,1
38958,10,33,1
6327,9,23,1
241979,2,12,1
662312,2,11,1
275997,4,23,1
316725,5,30,1
315277,6,34,1
480926,7,14,1
173434,209,238,2
70395,189,201,1
238558,220,235,1
255812,5,13,1
176895,4,27,1
529545,7,33,1
216847,8,26,1
613405,2,15,1
508850,6,13,1
527971,7,22,1
280360,111,137,1
206136,3,15,1
270717,10,36,1
269830,1,29,1
344768,7,19,1
288276,259,271,1
9090,8,20,1
506485,2,28,1
239037,1,14,1
333708,5,21,1
101192,5,30,1
278905,7,27,1
382990,9,19,1
504318,8,16,1
172437,163,191,1
11262,1,13,1
111890,5,23,1
111797,10,35,1
334740,10,22,1
260220,5,33,1
222104,4,16,1
136740,2,28,1
533290,154,168,1
310901,0,14,1
613405,2,24,1
68923,0,11,1
203214,10,11,1
273082,6,11,1
271227,10,30,1
10239,3,11,1
155576,187,208,1
216847,8,35,1
206136,3,24,1
267661,1,16,1
155571,148,163,1
374690,0,16,1
255812,5,22,1
359162,4,17,1
442424,221,232,2
682857,3,32,1
38367,10,13,1
165173,2,13,1
212936,212,225,1
214941,9,20,1
269874,3,22,1
334342,6,16,1
277890,31,43,1
516642,6,34,1
206135,9,18,1
452489,2,16,1
595811,10,18,1
505701,0,25,1
336309,1,17,1
277787,7,22,1
382990,9,32,1
277250,7,21,1
100785,7,25,1
661931,2,26,1
376148,9,17,1
241576,647,665,1
279612,7,20,1
383072,2,24,1
60861,3,14,1
181969,10,11,1
321721,1,12,1
383539,10,25,1
529735,6,31,1
640649,2,24,1
56287,105,120,1
344768,7,32,1
10245,6,35,1
378867,7,21,1
166365,7,13,1
585890,180,203,1
37395,7,24,1
503122,2,26,1
259036,3,27,1
632845,204,215,1
266486,2,19,1
266458,10,34,1
226933,5,29,1
306807,9,18,1
619857,11,35,1
206290,7,18,1
243371,8,33,1
624789,7,32,1
181559,656,667,1
533290,154,171,1
305465,2,22,1
142035,1,30,1
181969,10,31,1
154694,5,25,1
350938,390,417,1
658843,8,13,1
36401,101,115,1
260297,3,21,1
543864,0,28,1
358734,0,28,1
324531,9,27,1
679054,2,21,1
315175,2,14,1
595811,10,38,1
182430,8,18,1
335302,2,18,1
508188,166,193,1
383043,8,11,1
511469,2,19,3
37844,140,166,1
309681,5,19,1
312329,5,15,1
306807,9,26,1
514520,150,164,1
271087,13,16,1
589300,3,13,1
266486,2,27,1
206290,7,26,1
268660,5,15,1
609583,156,172,1
347439,696,712,1
336155,1,18,1
313003,197,213,1
278024,0,28,1
376803,10,12,1
267570,4,17,1
650909,167,195,1
506393,4,30,1
160962,665,676,1
333103,698,711,1
651040,1,13,1
438023,4,18,1
561488,7,23,1
283815,197,219,2
315189,6,29,1
622430,130,145,1
656652,10,11,1
662330,5,15,1
157812,1,21,1
222312,4,27,1
214187,3,16,1
209399,194,219,1
676868,4,13,1
177015,641,665,1
505422,1,14,1
334479,9,12,1
359161,6,19,1
258306,2,24,1
620716,167,196,1
307680,10,15,1
383043,8,29,1
270199,0,12,1
321493,5,34,1
336612,0,13,1
236014,9,32,1
446735,4,11,1
352661,1,12,1
283058,214,227,1
335717,3,17,1
240812,428,444,1
650904,10,14,1
268660,5,34,1
209399,194,220,1
312329,5,34,1
316407,4,25,1
288198,2,12,1
383043,8,30,1
359161,6,20,1
676772,549,571,1
315974,9,23,1
642298,0,12,1
607996,5,11,1
312134,7,32,1
34587,8,21,1
99295,1,13,1
9137,4,25,1
336663,10,11,1
600083,186,215,1
213046,4,26,1
279305,607,619,1
335751,6,24,1
38459,2,18,1
659065,9,25,1
382755,10,24,1
268759,8,26,1
176152,0,22,1
550120,0,27,1
506710,7,28,1
659065,9,27,1
336663,10,13,1
34587,8,23,1
268759,8,28,1
336516,7,30,1
67432,0,11,1
514629,0,11,1
99295,1,15,1
676926,172,184,1
607996,5,13,1
9137,4,27,1
335751,6,26,1
382755,10,26,1
176152,0,24,1
213760,10,23,1
358918,7,15,1
183666,120,145,1
53937,7,27,1
321475,5,32,1
260279,10,11,1
503522,152,171,1
165193,221,236,1
17078,52,80,1
503108,2,28,1
102681,0,23,1
323207,8,22,1
501103,9,38,1
309628,217,230,1
262553,6,14,1
4687,9,28,1
239127,2,14,1
515423,225,240,1
250000,3,26,1
535358,162,189,1
336608,6,15,1
639380,10,38,1
360485,8,37,1
136738,2,19,1
224010,2,25,1
515423,225,242,1
102681,0,25,1
99809,8,12,1
239127,2,16,1
677198,4,18,1
213760,10,25,1
250000,3,28,1
323207,8,24,1
260279,10,13,1
224010,2,27,1
309628,217,232,1
262553,6,16,1
503522,152,173,1
358918,7,17,1
336608,6,17,1
505737,5,29,1
507450,2,12,1
614346,123,134,1
321475,5,34,1
154194,1,20,1
211183,4,14,1
278520,8,26,1
17395,7,32,1
324462,5,24,1
502581,1,23,1
152882,7,19,1
140877,9,38,1
279116,7,24,1
366382,9,25,1
654951,4,20,3
550917,91,113,1
598081,9,24,1
153214,9,29,1
306046,8,18,1
336631,10,26,1
610555,2,25,1
281632,3,16,1
268159,10,16,1
625169,9,33,1
263054,7,28,1
330183,3,17,1
233155,9,14,1
39664,1,15,1
603466,9,17,1
516925,5,23,1
171101,7,22,1
141158,1,29,1
639239,10,35,1
662351,9,12,1
238438,692,706,1
653616,6,29,1
254114,4,29,1
515266,6,20,1
9778,629,645,1
358674,9,21,1
424067,514,540,2
599753,4,26,1
173689,3,19,1
354721,9,28,1
379674,5,31,1
678162,46,70,1
336634,7,11,1
357388,5,14,1
171591,135,153,1
336532,7,12,1
100514,6,15,1
315980,0,14,1
193067,6,22,1
503455,8,34,1
445854,10,31,1
221094,197,212,1
370491,7,12,1
53947,5,12,1
316013,4,22,1
449347,0,17,1
39628,7,33,1
344368,0,25,1
144317,2,13,1
154194,1,27,1
33701,10,36,1
228582,5,34,1
507450,2,19,1
164899,8,22,1
318898,8,30,1
684837,2,17,1
676828,146,175,1
193284,10,28,1
501232,7,19,1
39758,8,37,1
588863,195,211,1
504078,7,11,1
264317,7,34,1
377522,0,29,1
618554,3,26,1
241290,489,518,1
264228,10,23,1
476158,3,32,1
497944,7,15,1
155421,10,16,1
232306,184,209,1
497943,9,25,1
175903,6,13,1
175314,6,27,1
156513,673,690,1
656305,1,11,1
376139,1,13,1
374667,5,30,1
239299,4,13,1
299070,7,31,1
370491,7,29,1
144690,154,166,1
53947,5,29,1
257423,6,18,1
511134,51,65,1
36401,5,14,1
55837,4,19,1
102500,212,225,1
502634,224,243,1
172006,4,33,1
338343,4,17,1
143103,3,12,1
662352,6,21,1
613132,1,21,1
246551,694,714,1
335565,5,25,1
348597,0,26,1
335510,3,19,1
642364,3,32,1
175338,9,32,1
348594,5,11,1
174917,1,20,1
204774,10,30,1
497943,9,27,1
656305,1,13,1
376139,1,15,1
296880,2,11,1
222318,1,12,1
61064,170,186,1
175314,6,29,1
501012,4,30,1
175903,6,15,1
155421,10,18,1
144690,154,168,1
156513,673,692,1
272127,10,16,1
239299,4,15,1
360479,10,20,1
374667,5,32,1
65636,10,36,1
33326,0,17,1
245147,7,16,1
366387,5,30,1
216033,7,22,1
508525,10,36,1
220400,8,20,1
64939,0,12,1
348282,10,39,1
272322,6,29,1
336231,10,23,1
179584,2,12,1
262604,5,14,1
627459,2,13,1
38514,2,28,1
246085,9,35,1
232407,4,12,1
504929,194,222,1
550917,5,31,1
676760,620,638,1
323228,10,12,1
246517,20,33,1
516835,10,36,1
59736,160,184,1
280575,5,14,1
316875,167,192,1
360479,10,28,1
396956,134,162,1
270831,3,21,1
506882,18,23,1
268425,2,15,1
17381,135,147,1
336608,6,30,1
137286,208,235,1
256083,7,27,1
204774,10,38,1
503519,9,23,1
500938,3,24,1
282228,151,166,1
18872,1,22,1
175360,5,24,1
296880,2,19,1
507105,0,15,1
358918,7,30,1
319002,1,21,1
9806,3,13,1
574115,10,27,1
179584,2,13,1
232407,4,13,1
182723,2,30,1
627459,2,14,1
226410,2,20,1
216033,7,23,1
366387,5,31,1
262604,5,15,1
516835,10,37,1
676760,620,639,1
33326,0,18,1
504929,194,223,1
550917,5,32,1
508525,10,37,1
245147,7,17,1
220400,8,21,1
323228,10,13,1
316875,167,193,1
280575,5,15,1
38514,2,29,1
212927,6,23,1
279047,9,25,1
493776,174,193,1
192855,7,35,1
183663,6,31,1
292058,148,175,1
262308,1,22,1
444062,5,34,1
2158,6,30,1
246518,14,26,1
382920,2,25,1
572660,11,40,1
183466,6,14,1
334678,2,23,1
227070,8,24,1
505500,238,265,2
605053,1,19,1
684655,7,13,1
366392,0,25,1
663420,3,22,1
62774,2,18,1
570485,4,24,1
185010,0,29,1
578570,0,21,1
676631,10,12,1
281950,3,30,1
149776,2,21,1
314745,4,13,1
303620,6,32,1
374882,9,14,1
141430,515,540,1
177182,7,28,1
288274,139,164,1
141554,1,14,1
544189,207,224,2
506595,3,28,1
512207,4,28,1
613099,5,23,1
69205,6,28,1
145835,3,31,1
204269,3,11,1
507438,102,115,1
102709,247,261,1
256706,8,14,1
179849,3,15,1
272918,4,22,1
578624,9,15,1
110387,1,27,1
684615,9,24,1
255452,6,25,1
179828,8,18,1
270970,10,37,1
440134,6,25,1
33670,10,35,1
273253,6,27,1
257101,6,33,2
632845,680,691,1
336237,5,34,1
622237,6,34,1
9668,9,24,1
625143,8,14,1
514966,12,38,1
603413,6,22,1
605053,1,21,1
62774,2,20,1
182064,3,16,1
279738,1,20,1
169442,6,26,1
177182,7,30,1
279111,9,14,1
179786,0,17,1
20466,2,19,1
239408,147,172,1
243530,9,11,1
69205,6,30,1
376603,10,18,1
243216,2,29,1
512207,4,30,1
192875,7,18,1
513462,6,17,1
179814,3,19,1
65518,7,26,1
233150,10,18,1
506595,3,30,1
596925,5,18,1
577845,3,12,1
37346,3,18,1
171645,10,17,1
349326,5,25,1
625331,4,23,1
62774,2,23,1
38428,290,314,1
182064,3,19,1
142249,8,13,1
613432,299,327,1
272918,4,25,1
661868,2,13,1
603413,6,25,1
605053,1,24,1
382920,2,30,1
661431,176,188,1
578624,9,18,1
684615,9,27,1
279047,9,30,1
625143,8,17,1
9668,9,27,1
440134,6,28,1
33670,10,38,1
200392,7,17,1
316360,3,17,1
148612,3,17,1
336221,10,17,1
316190,2,29,1
584675,431,447,1
624094,9,14,1
528117,2,17,1
684879,9,15,1
143372,9,32,1
479511,1,25,1
623370,5,25,1
412641,0,23,1
316431,3,16,1
162131,2,20,1
532322,7,15,1
256175,5,30,1
182496,9,31,1
650593,4,23,1
136865,7,23,1
677198,166,180,1
316430,5,28,1
277348,6,20,1
544993,138,165,1
503056,8,34,1
337841,7,24,1
397988,10,39,1
34863,9,28,1
587081,3,28,1
314782,9,12,1
382901,3,11,1
216818,9,33,1
334667,8,24,1
136737,5,23,1
578197,117,129,1
663100,5,24,1
619572,9,28,1
336120,4,32,1
107281,156,180,1
39323,1,29,1
354709,2,23,1
169432,0,14,3
144436,10,33,1
37129,0,20,1
144481,6,20,1
34031,1,22,1
395990,160,174,1
193287,7,15,1
377011,8,29,1
141340,9,29,1
262322,8,34,1
269780,8,17,1
572565,207,233,1
316770,8,19,1
622537,5,16,1
272043,7,20,1
18538,1,14,1
254501,2,25,1
63263,7,29,1
573990,0,22,1
39634,5,19,1
169432,0,15,3
136737,5,24,1
314782,9,13,1
316430,5,29,1
354709,2,24,1
503056,8,35,1
336120,4,33,1
619572,9,29,1
544993,138,166,1
277348,6,21,1
34863,9,29,1
382901,3,12,1
216818,9,34,1
334667,8,25,1
513063,5,20,1
587081,3,29,1
335610,183,210,1
110404,6,29,1
70570,9,33,1
338657,5,34,1
506594,6,31,1
143115,3,14,1
17470,8,25,1
387660,71,94,1
378871,4,31,1
197919,5,21,1
182878,4,26,1
152973,2,23,1
501542,2,15,1
160864,142,170,1
317372,2,16,1
37001,10,17,1
110227,9,13,1
258305,9,29,1
53539,2,18,1
494458,10,17,1
24142,188,217,1
154924,10,17,1
315263,9,12,1
225156,8,24,1
213761,10,13,1
167412,2,11,1
53912,4,13,1
320797,7,23,1
156578,7,16,1
342244,1,24,1
310866,4,16,1
315276,4,27,1
143211,7,18,1
211236,183,211,1
281785,8,35,1
271436,593,606,1
39232,10,37,1
34755,6,16,1
449161,206,220,1
382933,6,12,1
509816,7,24,1
309446,8,13,1
504836,8,32,1
266438,8,23,1
228169,6,29,1
73296,7,30,1
514252,494,513,1
228045,4,15,1
508790,2,21,1
176786,1,16,1
315785,7,12,1
512183,7,28,1
279581,10,37,1
291848,9,25,1
143211,7,19,1
315263,9,13,1
281785,8,36,1
322746,469,490,1
320797,7,24,1
225156,8,25,1
156578,7,17,1
343387,5,30,1
310866,4,17,1
53912,4,14,1
215439,181,202,1
213761,10,14,1
342244,1,25,1
154924,10,18,1
105675,112,126,1
211236,183,212,1
167412,2,12,1
221559,6,11,1
315276,4,28,1
213579,9,16,1
263655,5,13,1
258285,8,24,1
219776,4,16,1
143102,10,19,1
215957,9,21,1
684914,1,17,1
569698,9,22,1
143368,4,24,1
624081,2,20,1
622586,10,11,1
197947,4,26,1
684952,5,15,1
192882,10,29,1
300553,114,129,1
242675,1,29,1
662355,0,26,1
336013,10,30,1
245058,9,15,1
588162,4,15,1
53824,6,16,1
351809,4,13,1
312165,7,29,1
353485,632,645,1
240747,7,14,1
64811,7,18,1
283784,3,29,1
651196,385,411,1
70056,2,18,1
65583,4,31,1
253983,1,26,1
38589,9,24,1
684027,8,16,1
191625,509,530,1
502341,4,22,1
228609,10,15,1
267718,8,17,1
342601,3,20,2
419519,166,180,1
376802,9,33,1
172860,687,712,1
603449,178,206,1
674655,9,21,1
624990,9,37,1
251082,283,294,1
280015,8,30,1
332996,520,534,1
65099,7,29,1
586140,13,20,1
337843,7,30,1
550345,197,218,1
221559,6,25,1
308710,6,22,1
213761,10,28,1
167412,2,26,1
182722,3,31,1
16717,565,576,1
35538,0,22,1
572567,207,227,1
33693,8,15,1
73399,6,22,1
41397,6,21,1
38588,127,153,1
110249,4,16,1
53912,4,28,1
336633,3,18,1
370497,2,30,1
307100,60,81,1
507355,7,33,1
280015,8,36,1
193203,6,15,1
270035,6,11,1
382689,1,11,1
502611,152,173,1
674655,9,27,1
502341,4,28,1
342601,3,26,1
232788,2,12,1
221559,6,28,1
383172,9,29,1
442425,0,17,1
41397,6,24,1
33693,8,18,1
308710,6,25,1
167412,2,29,1
73399,6,25,1
110249,4,19,1
240215,2,13,1
339458,3,21,1
278801,10,29,1
106511,6,29,1
256938,10,14,1
33677,9,36,1
137185,2,20,1
307478,3,14,1
136481,8,21,1
142572,9,22,1
254030,7,29,1
336630,7,30,1
622437,1,27,1
302783,7,15,1
472680,7,26,1
312165,7,34,1
18540,3,11,1
34679,2,11,1
588162,4,20,1
209118,10,15,1
684967,1,25,1
172350,629,656,1
53824,6,21,1
70056,2,23,1
64811,7,23,1
510992,10,30,1
336630,7,36,1
455195,3,24,1
137185,2,26,1
378934,7,13,1
306339,4,16,1
37344,92,105,1
504827,7,26,1
479308,6,23,1
136481,8,27,1
142572,9,28,1
567518,1,13,1
307854,7,21,1
176898,5,31,1
339458,3,27,1
24706,1,15,1
476172,7,13,1
266085,3,14,1
458194,6,15,1
141983,10,21,1
39410,5,32,1
472786,7,19,1
616333,3,21,1
596923,0,20,1
17353,1,29,1
73628,9,32,1
338924,4,27,1
662245,0,13,1
33724,10,26,1
586094,565,594,1
34882,1,13,1
321552,353,366,1
216016,10,24,1
684542,3,31,1
585111,167,180,1
615450,8,24,1
674777,6,22,1
280491,700,715,1
375968,151,176,1
357151,259,271,1
627432,3,32,1
255271,0,12,1
243290,2,17,1
336225,8,28,1
179510,6,31,1
228070,10,19,1
357387,9,22,1
378734,2,24,1
231807,2,19,1
34884,0,21,1
272977,9,38,1
277266,3,27,1
450312,167,190,1
70087,10,19,1
190842,10,27,1
34882,1,30,1
182056,1,17,1
224901,10,35,1
283205,176,190,1
155349,1,26,1
72342,7,22,1
256403,2,28,1
207843,4,20,1
242518,8,24,1
220173,4,12,1
316483,210,232,1
206298,0,19,1
505644,1,22,1
143500,8,23,1
321407,4,30,1
12683,3,15,1
507436,4,22,1
152972,4,24,1
255430,9,22,1
36397,101,120,1
65535,9,28,1
598161,173,202,1
661041,3,25,1
38943,4,31,1
175723,4,23,1
380954,5,23,1
476814,5,21,1
495158,8,30,1
544826,0,26,1
501295,10,32,1
312940,4,17,1
271198,5,16,1
24589,9,15,1
406297,234,250,1
263799,9,12,1
262569,10,27,1
565461,0,11,1
207843,4,29,1
324028,2,21,1
598909,0,18,1
215441,185,213,1
33693,8,34,1
12683,3,21,1
152972,4,30,1
206298,0,25,1
489550,8,37,1
242518,8,30,1
65535,9,34,1
572780,0,15,1
9088,6,12,1
210972,3,19,1
212485,158,180,1
387658,71,94,1
613199,516,538,1
314923,3,12,1
578244,3,11,1
471915,7,26,1
210972,3,25,1
684929,4,11,1
456347,3,17,1
268701,7,11,1
316124,7,16,1
69735,9,27,1
572780,0,21,1
682657,5,13,2
492671,1,28,1
615318,149,174,1
111725,7,29,1
304790,9,18,1
309512,9,18,1
318970,4,22,1
581897,256,279,1
251707,6,31,1
620052,458,472,1
615425,3,17,1
228070,10,26,1
336225,8,35,1
231807,2,26,1
319587,5,13,1
315988,1,28,1
182056,1,24,1
226778,171,187,1
70087,10,26,1
37396,480,494,1
243290,2,24,1
321382,3,19,1
228870,0,27,1
254086,6,22,1
190842,10,34,1
656399,6,15,1
258226,10,14,1
33253,198,227,1
678491,483,504,1
378734,2,31,1
508151,2,27,1
282066,104,117,1
200646,147,163,1
242763,5,32,1
306813,2,24,1
529973,188,210,1
674889,8,20,1
505902,9,19,1
252596,8,30,1
111729,3,13,1
639699,195,216,1
642140,0,19,1
335218,3,23,1
262310,0,18,1
622235,8,33,1
623666,637,651,3
570595,1,13,1
273060,5,33,1
598471,9,15,1
343770,1,15,1
639699,195,219,1
111729,3,16,1
343770,1,18,1
252596,8,33,1
321382,3,22,1
335218,3,26,1
623666,637,654,3
306813,2,27,1
508151,2,30,1
622235,8,36,1
674889,8,23,1
529973,188,213,2
